"","x"
"Number of MRMR features","29"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","297.306434925771"
"Ridge","281.657140071355"
"Elastic net","282.195350319483"
"Random forest","159.640382078299"
"KDPI","338.622030857453"
