"","x"
"Number of MRMR features","32"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.68664509037616"
"Ridge","0.784075034696153"
"Elastic net","0.720701159145285"
"Random forest","0.908152173913043"
"KDPI","0.523030765959868"
