"","x"
"Number of MRMR features","63"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.632346887144153"
"Ridge","0.831095790140306"
"Elastic net","0.671739130434783"
"Random forest","0.900951086956522"
"KDPI","0.534369451097977"
