"","x"
"Number of MRMR features","40"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.68892245315687"
"Ridge","0.784347023749198"
"Elastic net","0.678260869565217"
"Random forest","0.911277173913043"
"KDPI","0.533971177143626"
