"","x"
"Number of MRMR features","59"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.64133968232602"
"Ridge","0.797815990944873"
"Elastic net","0.669836956521739"
"Random forest","0.899372813593203"
"KDPI","0.530362803311966"
