"","x"
"Number of MRMR features","80"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","345.498025696843"
"Ridge","353.030928532601"
"Elastic net","322.898362539483"
"Random forest","190.26555857495"
"KDPI","336.79734045489"
