"","x"
"Number of MRMR features","18"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","261.064047149611"
"Ridge","281.908706631006"
"Elastic net","259.793436899976"
"Random forest","166.748122248877"
"KDPI","337.716184773408"
