"","x"
"Number of MRMR features","40"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","301.264168863668"
"Ridge","432.788011911777"
"Elastic net","289.985368454887"
"Random forest","185.10003417577"
"KDPI","337.096892328898"
