"","x"
"Number of MRMR features","84"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","344.676834722794"
"Ridge","509.967033589189"
"Elastic net","324.075049856616"
"Random forest","171.784442093152"
"KDPI","337.131260269836"
