"","x"
"Number of MRMR features","51"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","324.957457283966"
"Ridge","434.196468265484"
"Elastic net","290.881765730883"
"Random forest","171.43649327741"
"KDPI","337.273925044384"
