"","x"
"Number of MRMR features","87"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","340.34233637168"
"Ridge","418.938579872961"
"Elastic net","307.567203716855"
"Random forest","171.455531271198"
"KDPI","333.141364163785"
