"","x"
"Number of MRMR features","58"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","298.582561382255"
"Ridge","324.693052802478"
"Elastic net","301.018854393869"
"Random forest","174.372876664288"
"KDPI","338.794095311255"
