"","x"
"Number of MRMR features","16"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","260.693156948839"
"Ridge","273.782309112475"
"Elastic net","258.425531230704"
"Random forest","195.16017956066"
"KDPI","342.89837140421"
