"","x"
"Number of MRMR features","5"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","265.19927487983"
"Ridge","270.310794583256"
"Elastic net","265.269772382213"
"Random forest","242.896881686881"
"KDPI","330.918836859207"
