"","x"
"Number of MRMR features","11"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","263.575775598147"
"Ridge","266.700597130899"
"Elastic net","261.399006148463"
"Random forest","154.737840458589"
"KDPI","330.659083761843"
