"","x"
"Number of MRMR features","44"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","306.240364873261"
"Ridge","334.700779764071"
"Elastic net","296.863540357849"
"Random forest","174.762543556184"
"KDPI","345.515377462997"
