"","x"
"Number of MRMR features","54"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","309.792209541735"
"Ridge","334.466616208027"
"Elastic net","307.073664891356"
"Random forest","170.888394938417"
"KDPI","330.246279527353"
