"","x"
"Number of MRMR features","52"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","296.534904023944"
"Ridge","326.664325054372"
"Elastic net","302.239543389849"
"Random forest","186.061898847522"
"KDPI","338.680055275842"
