"","x"
"Number of MRMR features","30"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","280.951150838707"
"Ridge","272.266927297636"
"Elastic net","268.771622961833"
"Random forest","173.659390415538"
"KDPI","332.249882775738"
