"","x"
"Number of MRMR features","80"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","368.035436298506"
"Ridge","343.066113828606"
"Elastic net","315.725293047711"
"Random forest","174.44670476684"
"KDPI","346.578101127398"
