"","x"
"Number of MRMR features","40"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","292.247339216778"
"Ridge","301.507663571429"
"Elastic net","293.533678887066"
"Random forest","170.093253479229"
"KDPI","339.464177509108"
