"","x"
"Number of MRMR features","66"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","356.083887091435"
"Ridge","323.13890480301"
"Elastic net","302.723093464828"
"Random forest","187.327627226372"
"KDPI","339.784302139888"
