"","x"
"Number of MRMR features","59"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","367.235593945026"
"Ridge","316.245566489367"
"Elastic net","309.183063594181"
"Random forest","188.723509706396"
"KDPI","334.880727143435"
