"","x"
"Number of MRMR features","34"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","293.806648286139"
"Ridge","278.073241185062"
"Elastic net","282.912075363699"
"Random forest","160.262954620977"
"KDPI","332.431924091008"
