"","x"
"Number of MRMR features","95"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","312.60426535688"
"Ridge","273.140434576667"
"Elastic net","314.71069944825"
"Random forest","171.503890859762"
"KDPI","332.196446318904"
