"","x"
"Number of MRMR features","93"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","330.464702170304"
"Ridge","281.007350606197"
"Elastic net","336.884028167039"
"Random forest","182.805172148348"
"KDPI","341.712587831047"
