"","x"
"Number of MRMR features","57"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","323.830250486587"
"Ridge","298.351996763523"
"Elastic net","313.270112485864"
"Random forest","166.094499453586"
"KDPI","336.950620104911"
