"","x"
"Number of MRMR features","91"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","316.928989873603"
"Ridge","277.081653294856"
"Elastic net","316.668623162002"
"Random forest","171.29787113129"
"KDPI","334.381872078508"
