"","x"
"Number of MRMR features","49"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.817782120175867"
"Ridge","0.807178598206409"
"Elastic net","0.825591016548463"
"Random forest","0.935733695652174"
"KDPI","0.550816031885334"
