"","x"
"Number of MRMR features","22"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.870945786781532"
"Ridge","0.859817002416021"
"Elastic net","0.873446611795969"
"Random forest","0.949184782608696"
"KDPI","0.515049085523284"
