"","x"
"Number of MRMR features","59"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.861339942273761"
"Ridge","0.853196743465002"
"Elastic net","0.839130434782609"
"Random forest","0.94375"
"KDPI","0.533807358347065"
