"","x"
"Number of MRMR features","17"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.763364624505929"
"Ridge","0.767501378131301"
"Elastic net","0.764418502443713"
"Random forest","0.906350872859025"
"KDPI","0.540089811829136"
