"","x"
"Number of MRMR features","96"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.753887585214872"
"Ridge","0.308361921697689"
"Elastic net","0.312622660024155"
"Random forest","0.901766304347826"
"KDPI","0.536185980994029"
