"","x"
"Number of MRMR features","60"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.772497139588101"
"Ridge","0.727151198007807"
"Elastic net","0.775474862750888"
"Random forest","0.905570652173913"
"KDPI","0.51849592712509"
