"","x"
"Number of MRMR features","45"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.7094517396726"
"Ridge","0.754945453250137"
"Elastic net","0.722410845139228"
"Random forest","0.90366847826087"
"KDPI","0.532748682476943"
