"","x"
"Number of MRMR features","67"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.68920719777156"
"Ridge","0.698775115283268"
"Elastic net","0.67117089269457"
"Random forest","0.901630434782609"
"KDPI","0.530587676020146"
