"","x"
"Number of MRMR features","62"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","339.295610274977"
"Ridge","307.462034516702"
"Elastic net","318.745708906727"
"Random forest","164.794603597975"
"KDPI","341.3741487908"
