"","x"
"Number of MRMR features","35"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","278.645624521554"
"Ridge","274.551542120672"
"Elastic net","280.473548143072"
"Random forest","163.318181255112"
"KDPI","332.480082979881"
