"","x"
"Number of MRMR features","5"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","278.113879710133"
"Ridge","278.791988293736"
"Elastic net","276.15066075578"
"Random forest","150.419622648332"
"KDPI","329.706828395912"
