"","x"
"Number of MRMR features","72"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","321.639182962348"
"Ridge","299.916315219009"
"Elastic net","302.663725422976"
"Random forest","160.596368584924"
"KDPI","333.536559025687"
