"","x"
"Number of MRMR features","56"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","326.992792524771"
"Ridge","304.24459434227"
"Elastic net","303.179936467019"
"Random forest","192.643154071855"
"KDPI","339.058295307099"
