"","x"
"Number of MRMR features","79"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","341.856445893292"
"Ridge","310.599646802228"
"Elastic net","332.880508579199"
"Random forest","163.373026228969"
"KDPI","328.515595474701"
