"","x"
"Number of MRMR features","86"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.711711544795784"
"Ridge","0.319936874346332"
"Elastic net","0.693284029674467"
"Random forest","0.911548913043478"
"KDPI","0.526987293144208"
