"","x"
"Number of MRMR features","28"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.771935707678076"
"Ridge","0.734804626336477"
"Elastic net","0.815923913043478"
"Random forest","0.920244565217391"
"KDPI","0.519054376990009"
