"","x"
"Number of MRMR features","47"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.836684782608695"
"Ridge","0.712344274865733"
"Elastic net","0.764710391330059"
"Random forest","0.909239130434783"
"KDPI","0.540859683794466"
