"","x"
"Number of MRMR features","94"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.488914827391058"
"Ridge","0.312994582254327"
"Elastic net","0.313827558876812"
"Random forest","0.910190217391304"
"KDPI","0.523972229302767"
