"","x"
"Number of MRMR features","58"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.831567537860283"
"Ridge","0.808107044192065"
"Elastic net","0.813200274862569"
"Random forest","0.909782608695652"
"KDPI","0.525066519474638"
