"","x"
"Number of MRMR features","75"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","312.364485468287"
"Ridge","319.849695511645"
"Elastic net","297.167205845992"
"Random forest","187.937686007295"
"KDPI","337.976525800803"
