"","x"
"Number of MRMR features","86"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","308.802826026313"
"Ridge","309.290464423711"
"Elastic net","316.948595264281"
"Random forest","166.461491159007"
"KDPI","328.263730099016"
