"","x"
"Number of MRMR features","4"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","258.288924410428"
"Ridge","252.255121897231"
"Elastic net","257.161303080968"
"Random forest","172.230414097431"
"KDPI","314.063091410814"
